ID,boxes,classes
9bb53dc0-28ed-47ed-bff3-9e6cc3c03d62,650.0;473.0;275.0;325.0,1
d062c084-46d3-4dae-b438-6490bf34a861,,
15741dba-9bd7-469c-acfc-fb563112ee39,766.0;314.0;105.0;119.0,1
cc3177c8-6570-497c-aef3-6fbddef692f6,262.0;175.0;207.0;481.0|585.0;191.0;233.0;543.0,1|1
d3d8c07b-5efb-45e0-8b29-559cd2730333,,
65cc7b42-4bac-41b7-ac07-cc35319cc2e5,,
29000617-ac33-40a4-ac5c-19fb586edb69,720.0;518.0;106.0;172.0,1
ba6c36ec-7ac9-40cb-ad95-c22abb2b581a,,
666dc889-847f-491f-ad5e-300f859dd70a,581.0;318.0;238.0;379.0|259.0;378.0;218.0;374.0,1|1
4ce02de9-83ad-4754-b60f-ad9662ba2bcb,,
a8a32c9b-44bf-4f83-a091-2f006901ef22,256.0;392.0;275.0;340.0|648.0;518.0;248.0;278.0,1|1
ae874b5a-39b9-4eff-9335-6f4b8d7982fb,,
f8a015d6-f7e6-4dd6-8984-6db9ae4c556b,320.0;301.0;158.0;230.0,1
15b84543-6888-481e-bdb1-f177de3d1f14,,
78815820-d7fd-4763-b69d-7bad8475e7ed,576.0;666.0;140.0;100.0,1
ee7fec9a-c1fb-43d4-8e2d-704de5a3ab2e,,
95e6f8ad-090d-4238-804c-5e0ac14400b8,,
42d93c57-38ba-47f1-a113-6bb961a71c00,,
32fbc636-5413-419b-8539-6e6a7cca9f4b,518.0;639.0;202.0;266.0|172.0;509.0;168.0;234.0,1|1
658da350-aa7a-4a04-b084-43a89e53259d,,
ff7a9337-c12a-45a9-ab7f-3d7ea08e1162,,
977bd2ba-e5f8-4459-b48f-36dfe1afb215,76.0;480.0;260.0;364.0,1
0c552b6a-8b71-42d2-b3e1-645297a288ba,,
e865b2ac-882f-4216-9d58-23e540b57555,,
4a7c218d-1374-4f0e-9c6a-97599dcfbdc3,,
6cf4c754-3562-4026-b05d-a3307e19056b,,
07dc2fb6-61f3-4d89-aa58-2780fb5f29f2,,
7392b2a6-6be1-4965-9077-0c44fd7cbb30,,
6cb0dab9-dcde-450c-95c5-6bc1dafc2423,,
daa5977a-a1f6-4e3d-9d50-7002d0a3930e,,
2db71952-47f3-455b-aed2-675ec9113cf3,,
aa4294f9-fe5f-4912-9e73-0cbf35bddfdf,566.0;368.0;187.0;215.0|118.0;566.0;248.0;211.0,1|1
7e88c697-f7b9-47ac-a4b5-412eb9a11253,,
b475e187-b7bd-4d5d-951f-82e4903feacb,612.0;664.0;227.0;195.0|219.0;614.0;220.0;192.0,1|1
09c0e0e5-e269-4d0c-89ea-59d1a77e2097,,
4ecdf6b3-8548-4b91-a5e8-3ac330b4145d,,
55ca872c-8c78-4f06-b0e2-718c2c200e54,262.0;571.0;178.0;151.0,1
c0767025-7482-446c-a5cb-eecee44b226c,,
00322d4d-1c29-4943-afc9-b6754be640eb,,
3accffe1-5980-4990-9d08-93a5a696a0cd,,
d3ebec27-0938-46c2-80fa-85ad7871421f,,
8dd0e96e-89d8-4461-93d2-73c3e2373694,,
38bcec1b-934b-4122-85b7-03eb838288ca,,
f979069d-6915-4f84-9b97-345f35ad2083,609.0;412.0;190.0;192.0,1
81308fa4-04b2-4b31-97fe-932b50258355,,
ababe608-9aa0-4055-8a0b-6ecd96b84b54,148.0;401.0;206.0;230.0|528.0;405.0;204.0;202.0,1|1
9ee2b533-9bd1-461d-acbc-ac74aa13818b,568.0;381.0;270.0;322.0,1
055fde50-adad-457e-9672-05c8ea1533f5,,
d4320f0a-7e48-4d66-8f0b-32b6873324f3,,
73b46983-7780-4d82-874a-d9255dd639cb,744.0;588.0;137.0;142.0|220.0;608.0;175.0;126.0,1|1
3aed4a87-9c2e-4c32-a082-25b918c4f76d,,
25c7d4f1-d16e-4fba-9155-8f79a396aa81,587.0;377.0;135.0;136.0|204.0;467.0;213.0;211.0,1|1
d4d10646-e095-4cde-9f9a-b0d4b4cf6d5c,224.0;91.0;281.0;512.0|564.0;177.0;253.0;503.0,1|1
d101a3ca-db2f-4914-83f0-a4d7f81af99e,,
c4d192b9-64a4-455c-94fc-64a874ea451c,,
5c362c0e-dab1-4a4a-80c2-eca48c7c0dd0,,
db9d9677-d418-4ffb-8198-43e36c50c7a2,,
73aeea88-fc48-4030-8564-0a9d7fdecac4,,
4d8afdd3-0d76-4a62-b39a-7c043c192829,,
ec32088f-f33e-454f-bb07-43283d05194a,,
63f851ea-b371-46fa-985c-6dfc4ecf043e,,
e28e464d-f19f-40d9-abdb-169cfddbb36b,,
5547386f-fee7-4953-ba93-4c6198e6dff0,,
e8aef678-c41d-4c2b-8de6-1ebab8c6aec3,,
8ead702d-e231-4ef8-b53c-41c81e44235e,279.0;201.0;261.0;443.0|658.0;318.0;232.0;479.0,1|1
50cf5554-e277-4311-a793-d978bafce018,,
6850e324-6105-4e8e-961e-6ae2f5e71e66,,
56765678-1929-4687-8d34-f695cd0cec17,,
d69c5269-3c6d-48f6-9da1-c227c8a4fd73,,
13bf28d4-fa19-4ba0-966a-938f676d6d04,649.0;357.0;194.0;297.0|273.0;427.0;196.0;305.0,1|1
ba16fe59-6c9f-42ed-8138-ae8dc68c99e9,622.0;48.0;242.0;692.0|308.0;351.0;153.0;164.0,1|1
9376802f-f3d1-441a-b4de-6a68eded580a,,
8755246c-f297-4c6e-89f6-f16d732b0b31,,
bfe6ec73-b9bb-42c5-995a-ab0be88df385,,
5fcdd172-e1bd-4975-a054-9b6ad2133cc9,,
50059823-7c93-4f6f-b1e5-e3ce3351b4df,,
8013ccfb-cc6b-4073-9344-2ac59753e04b,,
0d4dfc2a-e868-49b1-87ed-b2308ad0e1b7,,
e771c60e-1a7a-411e-8216-4bd92b1f0e23,,
9c0012d7-2360-442b-9eeb-19eb2edf3320,,
5b12801f-aaf7-442e-b994-ec8f15ce78e5,,
b4dacd69-4df8-4f5e-bc57-07b15181c1c2,,
9c003e5e-de14-40c9-b713-eaaed0e5279d,,
413acb21-28fa-4036-8a09-2cf7b752978e,,
667eca17-25d0-4d29-ba3c-6e4f5cf5f9b0,,
7764c030-6b66-46a7-8768-1ea7ae381015,,
9327bd1e-f734-4c74-b797-b9276d4f431c,,
ff7f99be-2021-4094-9cf4-1865061ce3a3,,
c2d86046-7af9-4019-b130-9e9bfde1abfe,,
17a78211-ea8d-4ac8-8882-170a269cd605,,
9b1923c9-e84c-446f-aa50-f0c6bc673954,,
dd89f00f-0724-4a79-a766-3926a421f9d8,,
806c8f4d-3331-49c2-b2ff-cd52ee2696dd,,
c3513e77-6aeb-430a-bdd1-bc8ce0f74239,,
1dcc3cdf-c92f-42d1-a0fb-3d0ee823a67a,,
b29e295b-367c-4787-90da-e9d506bdce45,205.0;247.0;202.0;448.0|501.0;284.0;237.0;428.0,1|1
de2f67ae-c45a-4756-91d5-3ce30ba52258,279.0;195.0;211.0;296.0|720.0;199.0;163.0;231.0,1|1
a9d68fed-9596-4f6c-82a4-9d4c515242fa,,
f9f345cd-62ef-422f-9762-24c1d7dbfefc,,
645d69e6-ac8a-4bbc-963e-05afae6f759c,,
85682fd3-9d19-4b37-a663-6071cbfb82af,234.0;313.0;292.0;604.0|602.0;305.0;333.0;580.0,1|1
45ddbd0e-006a-41c0-a32a-62a4cbeb2a13,,
554dc8f8-f0a0-47a1-81a6-5bb0f94e8359,,
81dd61eb-4dd8-4766-b841-493af68026d9,,
893b6861-0bfc-4e9f-94d4-3a967dda4223,156.0;28.0;320.0;816.0|662.0;237.0;223.0;309.0,1|1
bbdd8674-c782-4ac8-a20d-4baef4afa895,302.0;481.0;228.0;326.0|667.0;265.0;234.0;585.0,1|1
0b4f8335-8b99-468e-8556-4190522e8f3b,,
e04df2ec-5a18-439d-ba91-e68969617372,,
18536f77-096d-4d43-8bd2-3fdf65c9969a,,
5edecee7-9bcb-43b3-9bcf-3f35265d6a6e,,
8baa988a-3db3-4abb-8824-5532a4a020da,143.0;195.0;270.0;610.0|534.0;218.0;282.0;662.0,1|1
f494f699-44ee-4724-8ce8-ac7158417f02,,
b503befc-b2f0-44bf-bd80-eb2382deb122,,
0f639fad-780e-44f8-ba8d-0c934bdca870,641.0;590.0;207.0;250.0|244.0;223.0;212.0;534.0,1|1
e42ba38d-5675-4054-8f93-1751856013d2,,
2877c9be-1665-4131-ac0f-7b145696ebc5,,
ab41e71a-fe4b-4d99-9e46-da80aeba0ee8,,
40820805-1e1f-439a-b287-11a50a4d2b19,,
d69499a0-85e2-4dd6-814a-80ae86d3dddc,,
330706b1-f5a5-4d37-9844-46dd4df632f7,,
cf5ba79f-bd76-484d-9a1a-ec336aeb1c72,,
793b04cc-60bb-4413-a2a7-36c7c56ac05c,231.0;439.0;198.0;286.0,1
8a7d2eff-9c77-461e-b50b-b6dac8e54ba7,196.0;362.0;236.0;185.0|607.0;475.0;244.0;121.0,1|1
f98a1305-2906-4fee-87b1-f641370fd548,,
09d79f22-df14-4e5a-bc98-7a1d6bcd6965,,
a6ab4155-5d2f-447b-8e21-d3710b72e154,,
59fbc2d1-41a6-4a64-ade7-9b951273184e,534.0;369.0;264.0;380.0,1
89d67820-5212-4657-b891-0859868d0097,,
3355e305-dd26-43f8-95a0-d7b793854fef,,
fb38c12c-50d6-4d3d-b6b4-84e2ee60f9f7,,
c4361e74-54c2-497e-9b24-99eaa7243170,,
0ec6b85a-de25-4870-a100-0d7ca6c798bf,158.0;323.0;179.0;369.0,1
4348b866-bf8c-4df4-9e90-c99e7d9ae9f8,,
bcaabf35-1330-4903-9b4d-2688fba1990b,,
48ae9130-760b-4de8-9407-75eaa69987ca,,
565454aa-406a-4a27-9bcd-6e021fce77cb,,
12fd0651-0275-4d15-8868-35ba85ea70f0,165.0;519.0;224.0;313.0,1
0b2e67fe-09ae-40b0-8089-4dddb7c2c0cf,,
4a0de7be-7db0-4742-8a6d-ea17656ad3bf,,
fd0be912-09ff-42f7-9e89-692c2638069f,,
504cbf6f-b20a-4a8b-8d78-e4016bada396,210.0;536.0;248.0;230.0|597.0;496.0;268.0;296.0,1|1
4d1db0a8-4fff-4ef2-bcdf-08fd0c9a4a9f,,
4807dd0f-87ed-4621-bfb4-50aed4b77e71,,
8f75318d-7719-49be-b3ca-523940d6ba7d,,
eeb75f03-f0d7-4adf-9854-77ea08a42a03,,
0c77d941-5f63-4e2a-9c1e-4a58043acd55,582.0;315.0;358.0;232.0,1
3d02606b-922b-4423-9a94-253410fc66d4,,
41bd41d3-1331-4945-aa6c-4352ea3ed626,,
31f6683e-0960-4fa8-97d5-edb1306ca043,,
35bdb4ca-55d0-4d4c-b2e6-ea721f24d985,210.0;378.0;198.0;178.0,1
a41249dd-3195-4d4d-bcaa-7ea2178e2d68,588.0;341.0;256.0;419.0|153.0;204.0;262.0;546.0,1|1
640675db-2fbc-4aa7-be16-572a540eecf5,,
76f57f57-67d6-451c-b989-9d10ebc9d2ce,,
c7471748-599f-4cf3-bd8f-3913c24ee6ea,,
fafd4c8e-9a69-470f-a46f-ccd7ca767bcd,,
8e1be024-8e1a-4e0c-947f-0d84f2c92f09,,
fbb54a48-095e-4c87-b29d-e4eb2cf1adc1,,
6946f198-8ee1-4a54-b6eb-3390f3c43554,,
605b591a-47f3-42c6-bf31-ef92f875c5a8,,
b364396e-eb60-471b-9065-1eac897e5d69,242.0;184.0;183.0;203.0,1
bde3783d-b2f4-41df-b7c6-69f041171416,273.0;145.0;182.0;380.0,1
0a8b9570-2684-48e1-b016-e14a6a79cd3e,,
7aaba35a-c23c-4cac-918e-5b94bec6b827,816.0;633.0;116.0;155.0|236.0;407.0;280.0;437.0,1|1
4db53f6a-d873-4ef7-b321-f505473504e6,628.0;185.0;234.0;375.0|293.0;161.0;214.0;393.0,1|1
d13c4943-edb2-4bc7-a034-e6964bbbdbf9,,
de021bc5-eacc-4c73-a8c2-7f98d5467c52,609.0;611.0;238.0;155.0,1
bf12ed15-4eec-4580-b5e9-bcfba65e1a7d,,
36fc451d-e7c1-4931-8409-cd771610bf7d,,
a6a38450-9151-4178-a830-a08e0223f8a5,131.0;511.0;272.0;290.0,1
d6195cb9-e8c5-488a-b406-a43e2ec44af8,265.0;529.0;103.0;236.0,1
4eea8e3e-6760-416e-b236-34b192866578,,
34a24f18-584c-41df-b0c6-2cc9fc5cc0e3,262.0;400.0;154.0;168.0,1
6b83a374-ede5-42b3-82a7-f72d3bf9247a,,
baf8fe18-a7ca-4e9c-b3dc-5c80d474545b,624.0;368.0;262.0;222.0,1
eb832732-4c11-4126-bb10-f95eb61608bc,,
5bd1b4bb-924d-485a-8e33-80109e911335,,
73212dc5-6535-4837-838b-f08aff61c1a3,145.0;560.0;207.0;216.0|538.0;629.0;169.0;104.0,1|1
a0ed1bbf-c2da-4c12-a1d8-d0d0c64ffd08,,
b7667cf1-104d-4413-93bc-49b1e9613e4b,554.0;383.0;262.0;334.0|249.0;461.0;195.0;265.0,1|1
5dd4d7bf-e9d6-4660-aa90-c405ac7dc453,160.0;643.0;149.0;78.0,1
987849ab-4f8c-48e8-b28f-ccf5b9ae704b,,
f59ae39e-a3c9-46ba-a402-2e17e91bfd5e,,
5d2ebd89-6bbf-4bf4-94d4-4297465acc78,,
06ba1322-0274-47e0-b7eb-07c11d96360f,,
84cc153e-fd8a-4e3a-a2c8-c5917685321b,,
8e2e1f25-fd26-433f-a7de-ef7e38b858b3,,
664cb381-ccdf-4c19-8a86-a664d402221c,261.0;561.0;110.0;120.0,1
5d1d1eb6-1c43-416e-b280-7aa689c4589a,298.0;422.0;139.0;218.0,1
b6b209c2-1090-4d22-89bc-a9e65d500dc9,498.0;198.0;136.0;213.0|117.0;390.0;228.0;236.0,1|1
5220eef7-7a98-4819-bec4-1e2a18ddee5e,,
32f3d89e-418f-4146-8036-7583ad6f1f0a,272.0;619.0;181.0;208.0|627.0;619.0;173.0;217.0,1|1
6b63aba9-7423-49e1-8f94-a4277592cdf4,,
ac380845-aaa5-4b00-ae45-dae7f44d8a40,,
9fa50949-d641-4a97-b205-72f750a0b651,,
2cdcdf0a-daf7-4ec5-9c8f-1019432ab7da,,
e56d6e59-0695-453c-a56d-7a18cabc9bb1,,
3d0f6cce-9894-4869-a332-4dd957c458fd,,
c4c02f02-e91c-4a0f-8a56-d89f9fec81f3,578.0;175.0;236.0;575.0|247.0;124.0;216.0;612.0,1|1
d0ef248f-6358-45d2-9264-79533aa50593,298.0;216.0;260.0;511.0|602.0;284.0;253.0;371.0,1|1
33736c23-6fd3-414e-b35d-f98b95cf01e6,,
317a2577-b48c-4dac-bd52-31286c7546af,725.0;590.0;198.0;208.0|379.0;437.0;101.0;196.0,1|1
e014a102-5db7-4d5d-b10a-819f180b96b2,,
ef496bd2-6b5f-4121-8cf0-6d27050978a2,,
d8a724c3-cd49-48b0-bff8-0f1e158f2706,,
487edeef-e98d-4345-8714-928854d83143,,
f93481d4-8870-429b-9293-333d5f82a636,,
aa7156de-e3f4-4b62-9e5f-ecc8a5484bf6,,
66a08a4f-0ef1-42c1-909c-b239cf5d2a5c,,
f86808c4-51eb-423b-978c-25a176edaffe,,
aa4a3a96-38d8-4b4a-82ba-670d17a6bb4c,,
ee1a6bf5-ce03-4774-9090-78d185a78cc3,,
1b2aefc5-a9dd-4f84-a314-3acec56df761,701.0;490.0;199.0;294.0|284.0;550.0;173.0;201.0,1|1
3b4dad54-031d-43bb-ae51-d030c95f8a09,,
71069ed0-4e0e-4afd-8fdb-d35863770c87,311.0;456.0;147.0;135.0,1
68f8a49a-7792-4e68-b41e-fcb8ce14ea8c,,
d183d75c-a407-487e-b7a9-9daff7a48a20,,
f316fb8c-af2d-42ec-aba0-6761643a7c3e,,
82a601b0-46af-4173-b2c7-12bc2a744df8,,
d3ac4cae-248e-4ada-9da2-d943a82de813,,
d73404b9-b882-4d8f-a14f-876aa52c9559,637.0;259.0;166.0;263.0,1
3bbcfb90-b950-4502-9866-82a131651a73,,
e7f67f50-2929-431f-a9fc-adc24518a87a,329.0;579.0;94.0;166.0,1
d68b4dde-0980-4cea-9f41-cfac78bd498d,,
b4d0fcbf-b317-430e-a028-c1b1a9535f45,,
15aea21f-d48e-465b-a48d-fb7e4072dcaa,,
47cb6d42-b61b-4cdc-b865-b26f2196f979,223.0;195.0;276.0;453.0|562.0;277.0;281.0;489.0,1|1
7ef283b8-9c5a-4ada-a575-f68289e338ae,,
f79bfdae-858b-404b-b25f-7acf681804da,,
6f5144a4-1998-4b7d-b767-e666a2e4d3c6,,
98755f70-c41f-4221-b193-b24a24a52384,,
67d953e6-e822-4f08-87a1-537c95fd5eb4,,
9326f250-c742-44df-8406-aa04112812f0,,
93131b9d-fa42-4d13-9af9-c73e72c284d0,,
7f156cd0-191f-4ed3-8a69-55102e0a313a,,
b74815e5-66c4-40fa-ad4a-e85526b278d5,,
55e8ab4e-b6c3-4424-bae7-3b17849a1141,,
d83efbc4-5d7b-4790-9d07-36e141bf09e5,,
c991eccd-23ec-4736-846b-70d968033c7b,,
d352c8d9-df59-47d4-b294-5e01462ea55b,,
154dba64-5188-418e-82ec-d8f1485b433b,,
192969b5-ad24-4dfc-922e-b5f22b880b35,,
03f075e3-c8e8-4401-882e-645ad489926f,,
eb70f417-b7ff-4e67-a8f8-c9d2a287b6cd,,
f593cb8e-047a-48d1-b1f5-7d637fb94ce6,,
cf5ab84f-a539-4369-8cbb-fd227bfecff4,,
c1d32bfe-9f53-4c13-b464-58dae483352d,,
3b42d3d4-02ff-4c17-8d67-f8e2c311a860,,
f6fe45a1-aba1-403c-b6e0-79a35ff88c10,,
dd53ac69-18be-4247-adfd-4a0a0179968b,,
994a1363-1acc-4cf3-9703-13c0665dd4bc,111.0;314.0;288.0;568.0,1
bdab9178-1161-44cb-a754-07107092b61a,,
a9a248f5-833d-4ed0-945d-b242b4095ec7,,
e9d29594-4928-40f8-9cf1-f0d51b6c71a2,,
55e6396f-23e1-4553-a2be-a825dc70a57a,,
8cff6974-c206-4db4-849c-f6a20dd09383,,
8eeee8a9-4d41-4673-92c8-50c5f64ce964,,
d5ba5556-356b-4c89-9d2a-db012e53059d,,
669f22f9-a27a-4aef-ba95-492fbe0dcb8f,,
9fc06af9-a9d4-454d-bc5e-22eb2d2d975e,,
8aee90c4-2018-4326-83b9-a7080655597f,,
a3d9e81b-9de4-4d4c-8449-327ba2875585,,
6f9f42cc-9f66-407f-ad89-69ee94a47558,,
c08bb1c2-97a3-4dfc-babd-aae561c3ab68,,
6480ace6-1b94-482a-8023-78f13c130c57,,
e50ccada-bbde-47da-8a44-9d360b31dacf,,
0c17944f-c5d6-4d88-9b77-a5f86d22447b,,
965bb34c-0405-4671-a6cd-6227bf47c73b,,
74e8bd5d-687f-4c95-b2a5-e1568ab8a7f1,,
6ebeb433-b572-403a-ad99-678ba586c8ca,,
51ad4587-85e0-40c0-9683-befde300818f,,
a7a45cd9-785e-402c-a66c-4762b71ec4bb,123.0;383.0;283.0;490.0|581.0;305.0;238.0;443.0,1|1
52ee897d-e583-4d07-b18f-2e86a31a3b89,,
d5252a78-3ea1-48e9-9ffb-e7535be3ce80,,
2ef9bafc-c45c-478e-a789-a5e2bfdea8f2,,
e02141c5-2d46-499d-ab51-0b724455ca49,,
7a543f64-6596-4944-ae8a-d21cc0644823,,
349f10b4-dc3e-4f3f-b2e4-a5b81448ce87,365.0;192.0;115.0;173.0|614.0;264.0;128.0;171.0|594.0;465.0;259.0;272.0|204.0;385.0;219.0;222.0,1|1|1|1
